DateTime,Latent Size,Epoch,Fault,AUC,Validation Loss
2025-02-25 14:18:27,2048,1,Total,0.7313660971992496,14.038213751510385
2025-02-25 14:18:27,2048,1,ball,0.6589186505979737,14.038213751510385
2025-02-25 14:18:27,2048,1,inner,1.0,14.038213751510385
2025-02-25 14:18:27,2048,1,outer,0.5351796409997756,14.038213751510385
2025-02-25 14:26:15,2048,100,Total,0.7313686253477965,13.668826790135785
2025-02-25 14:26:15,2048,100,ball,0.6589230415928181,13.668826790135785
2025-02-25 14:26:15,2048,100,inner,1.0,13.668826790135785
2025-02-25 14:26:15,2048,100,outer,0.5351828344505715,13.668826790135785
2025-02-25 14:38:28,1024,100,Total,0.7313686253477965,13.670155664738267
2025-02-25 14:38:28,1024,100,ball,0.6589230415928181,13.670155664738267
2025-02-25 14:38:28,1024,100,inner,1.0,13.670155664738267
2025-02-25 14:38:28,1024,100,outer,0.5351828344505715,13.670155664738267
2025-02-25 14:53:42,512,100,Total,0.7313686253477965,13.668849188522268
2025-02-25 14:53:42,512,100,ball,0.6589230415928181,13.668849188522268
2025-02-25 14:53:42,512,100,inner,1.0,13.668849188522268
2025-02-25 14:53:42,512,100,outer,0.5351828344505715,13.668849188522268
2025-02-25 15:11:02,256,100,Total,0.7313686253477965,13.668815381374642
2025-02-25 15:11:02,256,100,ball,0.6589230415928181,13.668815381374642
2025-02-25 15:11:02,256,100,inner,1.0,13.668815381374642
2025-02-25 15:11:02,256,100,outer,0.5351828344505715,13.668815381374642
2025-02-25 15:27:41,128,100,Total,0.7313686253477965,13.669035983314888
2025-02-25 15:27:41,128,100,ball,0.6589230415928181,13.669035983314888
2025-02-25 15:27:41,128,100,inner,1.0,13.669035983314888
2025-02-25 15:27:41,128,100,outer,0.5351828344505715,13.669035983314888
2025-02-25 15:39:05,100,100,Total,0.7313686253477965,13.668814654177966
2025-02-25 15:39:05,100,100,ball,0.6589230415928181,13.668814654177966
2025-02-25 15:39:05,100,100,inner,1.0,13.668814654177966
2025-02-25 15:39:05,100,100,outer,0.5351828344505715,13.668814654177966
2025-02-25 15:52:54,4,100,Total,0.7313686253477965,13.66889997916005
2025-02-25 15:52:54,4,100,ball,0.6589230415928181,13.66889997916005
2025-02-25 15:52:54,4,100,inner,1.0,13.66889997916005
2025-02-25 15:52:54,4,100,outer,0.5351828344505715,13.66889997916005
